file_path,label
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.545.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.546.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.547.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.548.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.549.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.55.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.550.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.551.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.552.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.553.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.554.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.555.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.556.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.557.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.558.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.559.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.56.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.560.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.561.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.562.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.563.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.564.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.565.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.566.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.567.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.568.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.569.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.57.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.570.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.571.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.572.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.573.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.574.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.575.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.576.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.577.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.578.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.579.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.58.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.580.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.581.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.582.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.583.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.584.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.585.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.586.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.587.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.588.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.589.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.59.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.590.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.591.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.592.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.593.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.594.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.595.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.596.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.597.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.598.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.599.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.6.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.60.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.600.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.601.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.602.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.603.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.604.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.605.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.606.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.607.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.608.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.609.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.61.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.610.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.611.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.612.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.613.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.614.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.615.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.616.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.617.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.618.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.619.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.62.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.620.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.621.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.622.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.623.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.624.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.625.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.626.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.627.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.628.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.629.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.63.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.630.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.631.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.632.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.633.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.634.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.635.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.636.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.637.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.638.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.639.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.64.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.640.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.641.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.642.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.643.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.644.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.645.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.646.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.647.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.648.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.649.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.65.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.650.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.651.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.652.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.653.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.654.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.655.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.656.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.657.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.658.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.659.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.66.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.660.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.661.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.662.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.663.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.664.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.665.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.666.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.667.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.668.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.669.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.67.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.670.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.671.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.672.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.673.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.674.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.675.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.676.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.677.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.678.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.679.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.68.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.680.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.681.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.682.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.683.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.684.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.685.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.686.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.687.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.688.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.689.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.69.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.690.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.691.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.692.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.693.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.694.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.695.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.696.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.697.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.698.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.699.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.7.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.70.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.700.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.701.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.702.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.703.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.704.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.705.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.706.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.707.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.708.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.709.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.71.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.710.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.711.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.712.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.713.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.714.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.715.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.716.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.717.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.718.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.719.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.72.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.720.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.721.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.722.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.723.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.724.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.725.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.726.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.727.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.728.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.729.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.73.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.730.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.731.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.732.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.733.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.734.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.735.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.736.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.737.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.738.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.739.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.74.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.740.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.741.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.742.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.743.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.744.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.745.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.746.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.747.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.748.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.749.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.75.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.750.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.751.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.752.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.753.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.754.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.755.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.756.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.757.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.758.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.759.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.76.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.760.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.761.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.762.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.763.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.764.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.765.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.766.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.767.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.768.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.769.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.77.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.770.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.771.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.772.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.773.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.774.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.775.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.776.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.777.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.778.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.779.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.78.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.780.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.781.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.782.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.783.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.784.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.785.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.786.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.787.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.788.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.789.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.79.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.790.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.791.jpg,dataSet
